timestamp,cpu,memory,system_id
1376316946,3.6,620756.0,25
1376316946,0.0,156586.13333333333,17
1376316946,3.666666666666667,352320.0,3
1376316946,0.0,0.0,9
1376316946,0.0,0.0,5
1376316946,0.0,0.0,19
1376316946,0.0,43338.13333333333,13
1376316946,0.0,117438.93333333332,21
1376316946,0.0,0.0,6
1376316946,0.0,0.0,14
1376316946,2.0,128623.2,11
1376316946,0.8,225092.26666666663,22
1376316946,2.6,373290.4,15
1376316946,0.0,0.0,20
1376316946,0.0,0.0,16
1376316946,0.0,0.0,10
1376316946,4.733333333333333,788528.0,23
1376316946,0.0,0.0,18
1376316946,0.0,0.0,2
1376316946,0.0,0.0,8
1376316946,86.78333333333335,9753152.266666668,1
1376317246,7.233333333333333,788527.2,23
1376317246,89.51666666666667,20937962.933333334,1
1376317246,0.0,0.0,20
1376317246,0.0,0.0,5
1376317246,0.0,0.0,2
1376317246,0.0,0.0,10
1376317246,2.333333333333333,356514.13333333336,15
1376317246,0.6,201323.7333333333,22
1376317246,0.0,0.0,7
1376317246,1.0,0.0,12
1376317246,0.0,128624.26666666666,21
1376317246,0.0,0.0,9
1376317246,0.0,0.0,4
1376317246,0.2,89477.06666666667,24
1376317246,0.0,0.0,16
1376317246,0.0,0.0,18
1376317246,0.0,0.0,14
1376317246,3.7,576016.0,25
1376317246,2.0,176159.73333333334,11
1376317246,0.0,0.0,19
1376317246,0.0,0.0,6
1376317246,0.0,54523.2,13
1376317246,3.333333333333333,480944.8,3
1376317246,0.0,134216.8,17
1376317246,0.0,0.0,8
1376317546,0.0,61515.2,21
1376317546,0.0,33552.53333333333,13
1376317546,0.0,0.0,6
1376317546,0.0,0.0,19
1376317546,1.0,0.0,12
1376317546,2.0,142605.06666666668,11
1376317546,0.0,0.0,7
1376317546,0.0,0.0,9
1376317546,0.0,0.0,4
1376317546,2.666666666666667,349523.73333333334,15
1376317546,0.6,209713.3333333333,22
1376317546,3.5,738196.5333333333,25
1376317546,0.0,0.0,14
1376317546,0.0,0.0,8
1376317546,3.1,548054.9333333333,3
1376317546,0.0,113244.8,17
1376317546,0.0,0.0,2
1376317546,0.0,0.0,16
1376317546,0.0,0.0,18
1376317546,0.0,0.0,10
1376317546,0.0,0.0,20
1376317546,0.0,22369.066666666666,24
1376317546,6.7,822081.3333333334,23
1376317546,0.0,0.0,5
1376317546,95.08333333333334,10111066.933333334,1
1376317846,94.25,6308231.733333333,1
1376317846,0.0,0.0,5
1376317846,0.2,50330.4,24
1376317846,4.8,738196.0,23
1376317846,0.0,0.0,18
1376317846,0.0,0.0,10
1376317846,0.0,0.0,20
1376317846,0.0666666666666666,5592.266666666666,21
1376317846,3.766666666666667,855636.2666666667,25
1376317846,0.0,0.0,14
1376317846,0.6666666666666667,173363.46666666667,22
1376317846,0.0,0.0,8
1376317846,3.9,564832.0,3
1376317846,0.0,0.0,2
1376317846,0.0,0.0,16
1376317846,0.0,145401.86666666667,17
1376317846,0.0,0.0,4
1376317846,1.0,27960.0,12
1376317846,0.0,0.0,6
1376317846,0.0,0.0,7
1376317846,2.0,162179.2,11
1376317846,0.0,37745.6,13
1376317846,2.0,322960.0,15
1376317846,0.0,0.0,9
1376317846,0.0,0.0,19
1376318146,0.0,0.0,16
1376318146,0.0,0.0,8
1376318146,0.0,0.0,2
1376318146,0.0333333333333333,95069.86666666668,21
1376318146,0.6,173362.66666666666,22
1376318146,3.533333333333333,609570.9333333333,25
1376318146,3.633333333333333,704641.6,3
1376318146,0.0,25163.2,13
1376318146,0.0,0.0,19
1376318146,3.0,356514.4,15
1376318146,1.0,27960.0,12
1376318146,0.0,0.0,7
1376318146,0.0,0.0,6
1376318146,1.9333333333333331,190140.0,11
1376318146,55.41666666666667,11050592.533333331,1
1376318146,0.0,0.0,20
1376318146,0.0,141207.46666666667,17
1376318146,0.0,0.0,10
1376318146,0.0,0.0,18
1376318146,0.0,0.0,4
1376318146,4.933333333333334,788528.2666666667,23
1376318146,0.0,0.0,9
1376318146,0.0,27961.33333333333,24
1376318146,0.0,0.0,5
1376318146,0.0,0.0,14
1376318446,0.0,0.0,18
1376318446,0.0,0.0,5
1376318446,0.0,0.0,20
1376318446,0.0,0.0,7
1376318446,0.7333333333333333,10334763.2,1
1376318446,5.233333333333333,754972.2666666667,25
1376318446,0.0,39146.13333333333,21
1376318446,0.0,0.0,14
1376318446,0.6666666666666667,159382.13333333333,22
1376318446,0.0,0.0,16
1376318446,0.0,0.0,2
1376318446,3.0,425021.6,3
1376318446,0.4666666666666666,104856.0,17
1376318446,0.0,0.0,10
1376318446,0.2,5592.266666666666,24
1376318446,0.0,0.0,4
1376318446,2.0,190139.7333333333,11
1376318446,2.1333333333333333,392863.7333333333,15
1376318446,1.0,8388.0,12
1376318446,0.0,0.0,19
1376318446,0.0,16774.4,13
1376318446,0.0,0.0,9
1376318446,0.0,0.0,8
1376318446,0.0,0.0,6
1376318446,5.0,827674.4,23
1376318746,1.9333333333333331,123031.73333333334,11
1376318746,2.666666666666667,373289.6,15
1376318746,0.0,23765.066666666666,13
1376318746,1.0,19572.0,12
1376318746,0.0,0.0,19
1376318746,0.0,0.0,20
1376318746,3.3,631939.7333333333,3
1376318746,0.0,0.0,14
1376318746,0.0,0.0,10
1376318746,0.6,157984.26666666666,22
1376318746,0.0,0.0,8
1376318746,0.3333333333333333,95069.33333333331,21
1376318746,0.0,0.0,2
1376318746,3.5,838858.1333333333,25
1376318746,0.0,0.0,6
1376318746,0.0,0.0,4
1376318746,0.0,0.0,16
1376318746,0.6,1476393.6,1
1376318746,0.0,0.0,7
1376318746,0.0,0.0,9
1376318746,0.0,27961.33333333333,24
1376318746,0.0,0.0,5
1376318746,4.733333333333333,732602.9333333333,23
1376318746,0.0,121633.6,17
1376318746,0.0,0.0,18
1376319046,0.0,0.0,8
1376319046,0.0,0.0,18
1376319046,0.0,0.0,2
1376319046,0.0,0.0,10
1376319046,0.0,0.0,20
1376319046,0.5333333333333333,157984.26666666666,22
1376319046,0.1,251656.53333333333,21
1376319046,0.0,37745.6,13
1376319046,3.0,592793.3333333334,3
1376319046,2.333333333333333,364901.6,15
1376319046,0.0,0.0,19
1376319046,1.0,25164.8,12
1376319046,0.2,11184.533333333333,24
1376319046,0.0,0.0,5
1376319046,0.0,0.0,9
1376319046,0.0,0.0,7
1376319046,0.0,0.0,4
1376319046,0.0,0.0,16
1376319046,0.0,0.0,14
1376319046,2.0,83884.0,11
1376319046,0.0,0.0,6
1376319046,4.9,822081.6,25
1376319046,0.65,0.0,1
1376319046,5.166666666666666,710233.8666666667,23
1376319046,0.0,79689.6,17
1376319346,3.0,452984.26666666666,3
1376319346,0.0,0.0,10
1376319346,0.0,128623.46666666666,17
1376319346,0.0,0.0,8
1376319346,0.5333333333333333,181751.2,22
1376319346,0.0,29357.6,13
1376319346,0.0,234879.2,21
1376319346,1.0,22368.0,12
1376319346,0.0,0.0,5
1376319346,0.0,0.0,7
1376319346,0.0,0.0,9
1376319346,0.0,83884.0,24
1376319346,0.0,0.0,16
1376319346,0.0,0.0,20
1376319346,4.866666666666667,743788.2666666667,25
1376319346,0.5833333333333334,0.0,1
1376319346,0.0,0.0,18
1376319346,4.366666666666667,838858.1333333333,23
1376319346,0.0,0.0,2
1376319346,0.0,0.0,4
1376319346,1.4666666666666666,89476.53333333334,11
1376319346,0.0,0.0,14
1376319346,0.0,0.0,19
1376319346,0.0,0.0,6
1376319346,2.666666666666667,322960.0,15
1376319646,0.0,0.0,5
1376319646,0.0,0.0,9
1376319646,0.0,0.0,6
1376319646,2.2666666666666666,341134.6666666667,15
1376319646,0.2,11184.533333333333,24
1376319646,0.0,0.0,14
1376319646,0.0,0.0,7
1376319646,0.0,0.0,16
1376319646,2.0,173362.13333333333,11
1376319646,0.0,0.0,19
1376319646,0.0,0.0,2
1376319646,0.0,0.0,18
1376319646,0.0,0.0,10
1376319646,0.5333333333333333,180353.6,22
1376319646,3.3,452984.0,3
1376319646,0.0,102059.73333333334,17
1376319646,4.466666666666667,710233.3333333334,25
1376319646,4.766666666666667,995445.6,23
1376319646,0.0,0.0,20
1376319646,0.5333333333333333,0.0,1
1376319646,0.0,173363.46666666667,21
1376319646,1.0,0.0,12
1376319646,0.0,0.0,4
1376319646,0.0,36347.46666666667,13
1376319646,0.0,0.0,8
1376319946,0.0,55922.66666666666,24
1376319946,0.0,0.0,19
1376319946,1.7333333333333334,81087.73333333334,11
1376319946,4.866666666666667,900375.2,23
1376319946,0.0,0.0,18
1376319946,0.0,0.0,2
1376319946,3.633333333333333,827673.6,25
1376319946,0.6166666666666667,0.0,1
1376319946,0.0,0.0,20
1376319946,0.0,29356.8,13
1376319946,0.0,0.0,8
1376319946,0.0,0.0,10
1376319946,3.0,436206.4,3
1376319946,0.5333333333333333,148197.06666666668,22
1376319946,0.0,103457.86666666668,17
1376319946,0.0,0.0,5
1376319946,0.0,0.0,9
1376319946,0.0,0.0,4
1376319946,1.0,0.0,12
1376319946,0.0,0.0,14
1376319946,2.333333333333333,411040.0,15
1376319946,0.0,0.0,6
1376319946,0.0,123031.73333333334,21
1376319946,0.0,0.0,7
1376319946,0.0,0.0,16
1376320246,0.6666666666666667,0.0,1
1376320246,0.0,0.0,7
1376320246,5.033333333333333,889190.4,23
1376320246,0.0,0.0,20
1376320246,0.0,0.0,10
1376320246,0.0,0.0,2
1376320246,3.0,397058.6666666667,3
1376320246,0.0,0.0,8
1376320246,4.3,950707.4666666668,25
1376320246,0.0,0.0,18
1376320246,0.2,33553.6,24
1376320246,0.0,0.0,5
1376320246,0.0,0.0,4
1376320246,0.0,0.0,9
1376320246,0.0,0.0,16
1376320246,1.0,0.0,12
1376320246,0.0,39146.66666666666,21
1376320246,0.0,102059.73333333334,17
1376320246,0.0,0.0,6
1376320246,0.4666666666666666,163575.46666666667,22
1376320246,0.0,0.0,14
1376320246,0.0,29356.8,13
1376320246,2.733333333333333,377485.6,15
1376320246,1.2,142604.8,11
1376320246,0.0,0.0,19
1376320546,0.0,0.0,2
1376320546,0.0,0.0,8
1376320546,0.0,0.0,10
1376320546,0.4666666666666666,152392.53333333333,17
1376320546,0.0,0.0,20
1376320546,5.533333333333334,631939.7333333333,25
1376320546,0.0,0.0,18
1376320546,4.6,928337.3333333334,23
1376320546,3.3,542461.3333333334,3
1376320546,0.0,34949.333333333336,13
1376320546,2.0,364902.13333333336,15
1376320546,0.0,0.0,14
1376320546,0.0,0.0,19
1376320546,0.6,216704.26666666663,22
1376320546,0.5833333333333334,0.0,1
1376320546,1.0,0.0,12
1376320546,2.0,201324.8,11
1376320546,0.0,0.0,6
1376320546,0.0,139808.8,21
1376320546,0.0,0.0,16
1376320546,0.0,0.0,4
1376320546,0.0,0.0,9
1376320546,0.0,0.0,24
1376320546,0.0,0.0,5
1376320546,0.0,0.0,7
1376320846,0.0,0.0,9
1376320846,0.0,54523.2,13
1376320846,1.7333333333333334,128624.26666666666,11
1376320846,0.0,89476.53333333334,21
1376320846,7.833333333333334,531277.6,25
1376320846,3.0,432011.2,15
1376320846,0.5833333333333334,0.0,1
1376320846,0.0,0.0,18
1376320846,0.0,0.0,6
1376320846,3.0,648717.8666666667,3
1376320846,6.866666666666666,866821.3333333334,23
1376320846,0.0,0.0,8
1376320846,0.2,0.0,24
1376320846,1.0,0.0,12
1376320846,0.0,0.0,20
1376320846,0.0,111846.66666666669,17
1376320846,0.5333333333333333,184547.7333333333,22
1376320846,0.0,0.0,14
1376320846,0.0,0.0,16
1376320846,0.0,0.0,19
1376320846,0.0,0.0,2
1376320846,0.0,0.0,7
1376320846,0.0,0.0,4
1376320846,0.0,0.0,10
1376320846,0.0,0.0,5
1376321146,3.0,609570.9333333333,3
1376321146,0.5833333333333334,0.0,1
1376321146,0.0,0.0,6
1376321146,0.0,0.0,9
1376321146,2.0,411039.2,15
1376321146,3.5,603978.4,25
1376321146,2.0,184547.46666666667,11
1376321146,0.0,0.0,19
1376321146,0.4666666666666666,152391.2,22
1376321146,1.0,0.0,12
1376321146,0.0,0.0,20
1376321146,0.0,0.0,5
1376321146,0.0,107652.26666666666,17
1376321146,0.0,5592.266666666666,21
1376321146,0.0,16776.8,24
1376321146,5.866666666666666,861228.8,23
1376321146,0.0,37745.6,13
1376321146,0.0,0.0,2
1376321146,0.0,0.0,4
1376321146,0.0,0.0,16
1376321146,0.0,0.0,7
1376321146,0.0,0.0,14
1376321146,0.0,0.0,10
1376321146,0.0,0.0,18
1376321146,0.0,0.0,8
1376321446,0.0,0.0,18
1376321446,0.0,0.0,14
1376321446,0.0,0.0,20
1376321446,0.0,0.0,8
1376321446,4.933333333333334,682272.2666666667,23
1376321446,0.0,131420.53333333333,17
1376321446,0.1,50331.46666666667,21
1376321446,0.65,0.0,1
1376321446,2.0,148196.8,11
1376321446,2.666666666666667,343931.2,15
1376321446,3.333333333333333,357912.5333333333,3
1376321446,0.1666666666666666,0.0,24
1376321446,0.0,0.0,7
1376321446,0.0,0.0,9
1376321446,0.0,0.0,19
1376321446,0.0,0.0,10
1376321446,0.0,0.0,5
1376321446,0.6,171964.8,22
1376321446,0.0,32153.33333333333,13
1376321446,0.0,0.0,6
1376321446,0.0,0.0,16
1376321446,0.0,0.0,2
1376321446,1.0,0.0,12
1376321446,0.0,0.0,4
1376321446,3.7,603978.6666666666,25
1376321746,0.0,90874.66666666669,17
1376321746,0.0,0.0,2
1376321746,0.0,0.0,20
1376321746,0.0,0.0,8
1376321746,0.5833333333333334,0.0,1
1376321746,3.5,922744.5333333332,25
1376321746,0.0,0.0,18
1376321746,0.0,0.0,14
1376321746,0.0,0.0,19
1376321746,0.0,0.0,5
1376321746,0.0,0.0,10
1376321746,0.6,176159.2,22
1376321746,0.0,0.0,24
1376321746,0.0,0.0,16
1376321746,1.0,0.0,12
1376321746,0.0,0.0,9
1376321746,2.0,125827.2,11
1376321746,4.7,794120.0,23
1376321746,0.0,0.0,6
1376321746,2.4,342533.3333333333,15
1376321746,0.1666666666666666,67108.0,21
1376321746,0.0,0.0,4
1376321746,3.0,520092.8,3
1376321746,0.0,0.0,7
1376321746,0.0,26560.533333333333,13
1376322046,3.0,385875.2,3
1376322046,0.0,0.0,8
1376322046,4.3,967484.5333333332,23
1376322046,0.0,0.0,9
1376322046,0.0,0.0,5
1376322046,0.0,0.0,16
1376322046,0.0,0.0,18
1376322046,0.0,0.0,2
1376322046,0.6,191537.6,22
1376322046,4.2,710232.8,25
1376322046,0.0,0.0,10
1376322046,0.0,0.0,19
1376322046,0.0,0.0,20
1376322046,0.0,0.0,6
1376322046,1.9333333333333331,170567.2,11
1376322046,0.0,0.0,7
1376322046,0.2,16776.8,24
1376322046,0.0,23764.266666666663,13
1376322046,0.0,0.0,4
1376322046,0.0,0.0,14
1376322046,2.666666666666667,409641.06666666665,15
1376322046,0.55,0.0,1
1376322046,0.0,86680.26666666666,17
1376322046,0.0,33553.6,21
1376322046,1.0,0.0,12
1376322346,0.0,0.0,20
1376322346,0.0,0.0,7
1376322346,0.0,0.0,6
1376322346,0.0,0.0,5
1376322346,0.0,0.0,16
1376322346,0.0,0.0,9
1376322346,0.0,0.0,14
1376322346,0.55,0.0,1
1376322346,2.333333333333333,380280.26666666666,15
1376322346,1.0,41940.0,12
1376322346,0.0,118837.33333333331,17
1376322346,0.0,0.0,8
1376322346,0.0,0.0,19
1376322346,0.5333333333333333,176158.4,22
1376322346,0.0,0.0,2
1376322346,0.0,0.0,10
1376322346,2.0,187343.7333333333,11
1376322346,0.0,0.0,4
1376322346,0.0,67107.2,21
1376322346,0.0,0.0,24
1376322346,3.333333333333333,492130.13333333336,3
1376322346,0.0,55921.333333333336,13
1376322346,0.0,0.0,18
1376322346,3.5,727010.4,25
1376322346,3.8,984261.0666666668,23
1376322647,0.0,0.0,19
1376322647,0.0,0.0,2
1376322647,0.0,0.0,9
1376322647,0.5333333333333333,156586.13333333333,22
1376322647,3.7,704640.8,23
1376322647,0.0,41940.0,13
1376322647,0.2,44738.13333333333,24
1376322647,0.0,0.0,7
1376322647,0.0,0.0,16
1376322647,0.0,0.0,6
1376322647,1.0,16776.0,12
1376322647,0.0,22369.066666666666,21
1376322647,0.0,0.0,4
1376322647,0.4,130022.4,17
1376322647,1.9333333333333331,145401.86666666667,11
1376322647,0.0,0.0,14
1376322647,3.7,810896.5333333333,25
1376322647,0.0,0.0,20
1376322647,0.0,0.0,5
1376322647,0.5,0.0,1
1376322647,0.0,0.0,18
1376322647,0.0,0.0,8
1376322647,2.4,360708.0,15
1376322647,0.0,0.0,10
1376322647,3.033333333333333,380282.4,3
1376322947,0.0,0.0,2
1376322947,1.0,0.0,12
1376322947,0.0,0.0,21
1376322947,0.0,43338.13333333333,13
1376322947,0.0,0.0,5
1376322947,0.0,0.0,18
1376322947,0.0,27961.33333333333,24
1376322947,0.5666666666666667,0.0,1
1376322947,0.0,97865.33333333331,17
1376322947,3.0,285210.93333333335,3
1376322947,0.0,0.0,8
1376322947,0.0,0.0,20
1376322947,2.0,148197.33333333334,11
1376322947,3.5,782935.2,25
1376322947,2.8666666666666667,373290.4,15
1376322947,0.0,0.0,14
1376322947,0.0,0.0,10
1376322947,0.0,0.0,19
1376322947,0.0,0.0,6
1376322947,0.0,0.0,16
1376322947,0.0,0.0,9
1376322947,0.4666666666666666,137013.06666666668,22
1376322947,0.0,0.0,4
1376322947,0.0,0.0,7
1376322947,3.566666666666667,643124.2666666667,23
1376323247,0.0,0.0,19
1376323247,0.0,27961.33333333333,21
1376323247,0.0,0.0,16
1376323247,0.0,0.0,18
1376323247,0.0,90874.66666666669,17
1376323247,2.0,162178.66666666666,11
1376323247,0.55,0.0,1
1376323247,6.1,637532.0,23
1376323247,2.2,370494.93333333335,15
1376323247,3.3,452983.2,3
1376323247,0.0,0.0,14
1376323247,0.0,0.0,7
1376323247,0.0,0.0,20
1376323247,0.0,0.0,8
1376323247,0.0,51726.93333333333,13
1376323247,1.0,0.0,12
1376323247,0.0,0.0,10
1376323247,3.7,855636.2666666667,25
1376323247,0.6,162178.13333333333,22
1376323247,0.0,0.0,2
1376323247,0.0,0.0,4
1376323247,0.0,0.0,5
1376323247,0.2,0.0,24
1376323247,0.0,0.0,6
1376323247,0.0,0.0,9
1376323547,0.0,55922.66666666666,24
1376323547,0.0,0.0,4
1376323547,0.0,0.0,6
1376323547,0.0,0.0,10
1376323547,1.0,0.0,12
1376323547,3.566666666666667,799712.5333333333,25
1376323547,0.5333333333333333,170567.2,22
1376323547,3.0,503315.2,3
1376323547,0.0,41940.0,13
1376323547,0.0,0.0,2
1376323547,0.0,0.0,5
1376323547,0.0,0.0,8
1376323547,0.0,0.0,14
1376323547,0.5,0.0,1
1376323547,0.0,0.0,20
1376323547,2.8666666666666667,374688.5333333333,15
1376323547,1.7333333333333334,100661.6,11
1376323547,0.0,0.0,16
1376323547,0.0,0.0,7
1376323547,0.0,117439.2,17
1376323547,0.0,0.0,19
1376323547,7.625,838860.0,23
1376323547,0.0,0.0,9
1376323547,0.0,78293.06666666667,21
1376323547,0.0,0.0,18
1376323847,0.0,0.0,5
1376323847,0.0,30754.93333333333,13
1376323847,1.0,0.0,12
1376323847,0.0,0.0,10
1376323847,0.0,0.0,2
1376323847,3.033333333333333,464168.5333333333,3
1376323847,0.0,0.0,6
1376323847,0.0,0.0,19
1376323847,4.633333333333333,805304.8,23
1376323847,0.4666666666666666,153790.13333333333,22
1376323847,1.6666666666666663,150992.8,11
1376323847,0.0,100661.6,17
1376323847,0.0,0.0,20
1376323847,0.5333333333333333,0.0,1
1376323847,2.0,345329.3333333333,15
1376323847,0.0,0.0,14
1376323847,0.0,0.0,8
1376323847,0.0,0.0,7
1376323847,0.0,0.0,16
1376323847,0.0,0.0,9
1376323847,3.7,883597.8666666667,25
1376323847,0.2,16776.8,24
1376323847,0.0,0.0,4
1376323847,0.0,83884.8,21
1376323847,0.0,0.0,18
1376324147,0.0,0.0,2
1376324147,3.3,676679.7333333333,3
1376324147,0.0,0.0,5
1376324147,0.5666666666666667,0.0,1
1376324147,0.0,0.0,6
1376324147,0.0,0.0,10
1376324147,0.0,85282.13333333333,17
1376324147,2.8,422223.7333333333,15
1376324147,0.0,0.0,14
1376324147,0.0,0.0,8
1376324147,1.0,0.0,12
1376324147,0.0,0.0,24
1376324147,0.0,0.0,4
1376324147,3.5,989853.3333333334,25
1376324147,0.6,219498.9333333333,22
1376324147,3.333333333333333,710233.6,23
1376324147,1.3333333333333337,72698.93333333333,11
1376324147,0.0,0.0,7
1376324147,0.0,0.0,16
1376324147,0.0,0.0,20
1376324147,0.0,72699.46666666666,21
1376324147,0.0,0.0,19
1376324147,0.0,0.0,9
1376324147,0.0,69902.66666666667,13
1376324147,0.0,0.0,18
1376324447,3.066666666666667,503315.2,3
1376324447,0.2,0.0,24
1376324447,0.2666666666666666,117439.2,21
1376324447,0.0,0.0,18
1376324447,0.0,0.0,7
1376324447,0.0,0.0,9
1376324447,0.0,53125.86666666667,13
1376324447,0.0,0.0,4
1376324447,0.0,0.0,10
1376324447,0.0,0.0,14
1376324447,1.0,0.0,12
1376324447,4.666666666666667,743787.2,23
1376324447,0.0,0.0,8
1376324447,0.0,0.0,6
1376324447,0.0,0.0,20
1376324447,0.5333333333333333,173362.93333333332,22
1376324447,0.0,0.0,19
1376324447,2.0,178954.66666666666,11
1376324447,3.7,777342.4,25
1376324447,0.0,0.0,5
1376324447,0.5,0.0,1
1376324447,0.0,0.0,2
1376324447,2.2,335543.2,15
1376324447,0.0,110448.53333333334,17
1376324447,0.0,0.0,16
1376324747,0.0,0.0,6
1376324747,0.0,36347.46666666667,13
1376324747,1.0,0.0,12
1376324747,0.0,0.0,19
1376324747,0.0,0.0,8
1376324747,4.933333333333334,766157.8666666667,23
